,name,votes,winner,win_difference
507,Couples dancing,6,False,0
13229,"In TwoKinds High, after Kathrin and Erilas learn that Mike has been transformed into Very Vixen Mike, they convince her to try on the female school uniform for the first time. VV Mike is currently embarrassed by her current body and outfit, while Kathrin and Erilas are astonished by how beautiful she looks.",6,False,0
1473,Nora babysitting hatchling Reni & being a terrible influence,6,False,0
17445,"A caffeine starved Landen in a desperate berserker fury manages to go toe to toe with an enthusiastic King Adelaide, fighting over her latte :)",6,False,0
15985,Nora turns Trace into Prehistoric Tiger which Flora finds really appealing.,6,False,0
13958,Northern basitin gives her Snow wolf the big news with Nat doing a spit take over hearing the conversation. Seeing Before and after the big news.,6,False,0
6314,"Raine going through the collar training in full wolf form, sitting in a cute begging pose, flustered.",6,False,0
6315,The explorers study ancient wall paintings in company of Tigress,6,False,0
20477,Maddie and Karen team up to surprise Keith with a birthday party.,6,False,0
10265,Twokinds of the Caribbean: Flora as Captain Jack Sparrow and Kathrin as Barbossa duel with their sabers aboard a pirate ship.,6,False,0
16591,Maren braiding Sythe's hair as they laze around. ,6,False,0
16629,"Leaving the hot spring to rinse off, Reni and Raine accidentally end up seeing everything. Surprisingly, they're more okay with it now that the ice has been broken.",6,False,0
3633,"Keith, Alaric, and Basitin Trace drink way too much on St. Patrick's Day",6,False,0
3636,Flora Reference Sheet,6,False,0
12432,"Femwolf Red is feeling warm for some reason, and is annoyed he can't stop panting in front of Sythe.",6,False,0
9564,After listening intently to Raine about everything there is to know about dragons Maeve shares the new knowledge with friends!,6,False,0
7379,Wonder Woman Adelaide,6,False,0
11296,Male Mike daki,6,False,0
20467,"Trace and Flora go to a magical foreign land called ""Ohio""! it's just a field of corn with a sign...",6,False,0
16603,"Wolf Raine's ""The Birth of Venus""",6,False,0
11121,Young Raine and Reni collaborate to steal the Thanksgiving turkey.  Fortunately someone's parents cooked more than one.,6,False,0
1517,Show us General Keiser’s body : Cornelius showing off for Cathleen. (Sequel to Western Attire),6,False,0
12401,"Jade Adelaide striking a JoJo style pose, with Order Mask as her Stand.",6,False,0
1486,Dragon!Flora protecting Dragon!Trace from Nora's advances,6,False,0
3382,"Keidran Nibbly gets a tummy ache, Sythe comforts her with a belly rub.",6,False,0
6822,Clovis trying to keep Brutus from leaving the room accidentally...tugs...his tail! ,6,False,0
3740,"Her painting of Fox Eric complete, Flora removes the collar of keidranification before he has a chance to put some clothes on",6,False,0
20529,Goodmorning Cat Maren,6,False,0
3368,World War II sexy pinup of Adelaide Admiral of the Royal Navy riding the bow of the HMS Victorious into battle.,6,False,0
11608,Grand Templar Raine Silverlock,6,False,0
5259,Family Valentine: Trace and Flora show their unborn child some love,6,False,0
21518,"Laura's Relife insurance agent wasn't able to entirely finish adding Kat to her plan before they hit the ground, so to cover it, both girls' souls were shoved in to Laura's body. A very disorienting, and frustrating situation",6,False,0
1944,"TwoKinds Skyrim crossover! Alduin meets Nora, & they circle each other",6,False,0
17381,goth cat maren,6,False,0
16551,Modern AU: Raine and Maren go for a morning run in sexy track suits,6,False,0
2057,Kat’s dolls of everyone are cursed by Nora and become voodoo dolls,6,False,0
3668,Continuation of Eric's “New” Twokind's : Alaric's Return strokes the fires of Basitin passion! co-written by Kathrin Vaughan,6,False,0
11762,Northern Basitin Adelaide,6,False,0
21506,"A confident Laura strutting her stuff, trying out a short hair look, posing on the beach",6,False,0
9400,"Flora gets a case of the zoomies in the middle of the night and as a result, Trace looks like he hasn't slept in days. ",6,False,0
17342,"Red emerges from the debris of Clovis's breath attack, seemingly unharmed but noticeably fuzzier... and bouncier.",6,False,0
11721,"Male Laura, Alaric, and Natani tie up Keith in Christmas ribbon under the mistletoe.",6,False,0
10360,"Thomas the Tank Engine version of characters.  Trace the tank engine, Zen and Red as troublesome trucks, and Natani the helicopter.",6,False,0
1974,"Curious about their relationship, LT. Reed attempts to spy on Trace & Flora",6,False,0
13311,"Cathleen and Cornelius find out about Keith and Laura's marriage. Now, they meet their grandchildren",6,False,0
9995,Scarlett complaining that the if she had a Nickel for every time she lost a bet to wear the collar she'd have two nickels. ,6,False,0
13590,"Inspired by Disney's Robin Hood. Clovis as Prince John, and Brutus as the sheriff of Nottingham",6,False,0
12364,Sequel to Greatest Natural Wonder: The trio explore nearby cave systems and discover weird artifacts.  It's almost as if this used to be home to an ancient civilization. ,6,False,0
3167,Adira cradling baby Maeve shortly after giving birth,6,False,0
13962,"Amelia losses sight Windstraw somewhere in the back yard, and is now looking for her while contemplating putting a bell on that cat. ",6,False,0
11778,"Trace and Laura kissing and embracing each other in their honeymoon at a beach at sunset, romantic.",6,False,0
1916,Red & Sythe dressed as Han Solo & Chewbacca. Except that Red is Chewie,6,False,0
1971,Maddie as King Madness riding Nora into battle,6,False,0
3615,Trace and Flora enact the balcony scene from Romeo and Juliet,6,False,0
5272,Redraw Originally plain cat keidran Flora,6,False,0
11824,"New years party! Everyone is getting drunk except for Flora, she is very unhappy about this. ",6,False,0
13233,"Welcome to Riftwall: Male Adira offers you a drink with his assistant-in-training/son by his side, Maeve.",6,False,0
15013,"Captain Jenny hosts a small pirate-style Christmas feast on a remote island (ship anchored in the background) with her newest crew members: Mike, Evals and Brutus. Plenty of sea shanty, food and basitin rum to pass around.",6,False,0
9368,Kat as a sexy femme fatale noir character… but it turns out shes's just fantasizing about the book she's reading,6,False,0
12474,"Reni and Zen find a spicy draft of a story, about a roguish wolf, a mage-in-training, and a dragon princess, hidden amongst the game books (follow-up to Team B D&D)",6,False,0
9611,Kat and Flora Living plush,6,False,0
15989,"Basitin Flirting 4 - Human kneels and shows Basitin a ring. When she doesn't take a hint, he pulls out a form 1132-B",6,False,0
1915,Clovis finds mysterious chest bindings. They lead to the same area as Adelaide's.,6,False,0
3718,Gender switch; Trace as a female and Flora as a male,6,False,0
9574,"As Explorer Brin and her new Snep hubby prepare to leave, the villagers present her with a parting gift - an honorary (replica) Snep tail, to mark her as an official member of the tribe!",6,False,0
13277,Maeve overhearing mean comments from Keidran costumers in the tavern on how 'human' and 'domesticated' her accent is.,6,False,0
1438,Witcher Keith fights Nora,6,False,0
16053,A regal portrait of simple face Trace,6,False,0
9534,Natani and Keith cuddling,6,False,0
987,Kathrin tries on some of her handywork in front of a mirror.,6,False,0
6708,A follow up to page 729 when Raine discovers her “inheritance” -Her caretaker finally gets through the door and tries to calm her down. ,6,False,0
20795,A scene showing a day in the life of Trace and Flora if they were in modern times.,6,False,0
9327,Kat and Evals watch in utter confusion and shock as Mike is running away in terror from an Easter Bunny who just wants to give Mike an Easter Egg.,6,False,0
10309,Roberto Reference Sheet!,6,False,0
2911,Guy-to-girl night 3: The door to the bar opens to reveal Raine’s “friend” turns out to just be little ol' Nibbly.,6,False,0
20769,"Natflix (just a logo, or mascot or whatever)",6,False,0
988,Lt Alice Reed having a night off at the Edinmire tavern.,6,False,0
20895,Keith captured by Hippie Western Basitins,6,False,0
9844,Trace and Flora watching the sunset at the beach.,6,False,0
986,Archmage Rose and Young Euchre in a friendly magic duel,6,False,0
17636,"Magpie is advertising her newest shop addition to us: Kitten Mittons! Finally, there’s an elegant comfortable mitten for cats! She uses Windstraw to show how effective, quiet, and easy to use they are for any pet cat!",6,False,0
9624,"Clovis' minion Sam uses a Collar of Keidranification to make himself Keidran again. Unfortunately, he's still a cow... and a she.",6,False,0
20913,Star Wars meets 2Kinds! Remake the classic Movie Poster w/ the cast,6,False,0
14731,Laura teaching Kat how to surf,6,False,0
19084,A Christmas miracle: Human explorer tells the big snep she is expecting!,6,False,0
2935,Reni receives a magical artifact as a Christmas gift from Kei but it turns out to be a dud. ,6,False,0
17582,"Kathrin, Erilas, Very Vixen Mike, and gender bent Evals sees the amount of revenue they received from the opening day of Kathrin’s Maid Café, and it was way more than any of them expected!",6,False,0
13539,A reference sheet for the farmer guy on page 224.,6,False,0
9592,"Trace, Flora, and Flora's parents dressed up as the Boyfriend, Girlfriend, and her parents in 'Friday Night Funkin'",6,False,0
20054,Evals tricks vv-Mike to wear collar of keidranification but he accidently gave her collar of dragonification,6,False,0
9617,"Beach party! Lynn insists Keith must wear a Victorian swimsuit, for modesty.",6,False,0
14673,"The dark, tan wolf with a rope notices wolf Mary blushing and asks if she's alright, unintentionally showing her... his build. Mary almost faints after seeing and fantasizing about him, until Rose gets her attention and decides to bring her home.",6,False,0
19876,"A confused Maddie telling viewers to stop calling King Adelaide mommy because ""She's MY mom, not yours!""",6,False,0
20833,A human solider tries to romance a basitin but doesn't know there modest ways.,6,False,0
11270,"Returning to the ship, Space Laura focuses intensely on some ship repair work with assistant Nibbly doing tool-fetch duty.",6,False,0
12841,Nibbly under the effects of a collar of DRAGONification.,6,False,0
20780,Alaric haunts Flora. Jokes about who's flatter ensue.,6,False,0
20773,"Madelyn, Landen, & Sealeen; Tea(coffee) party.",6,False,0
14680,"While ""UNDERCOVER""(Lynx from) at the tavern. Reed is approached by an exceptionally handsome lynx male. He asks her to dance with him. Extremely flustered, Reed politely declines. Claiming that her paws/feet are sore from a hard day of travel. Undeterred, he invites her to his room for a nightcap and paw massage.",6,False,0
20779,Wrinry getting her wings back.,6,False,0
2811,"Kat, after all those massages, decides to take a break & chills in her room, reading a book with her plushies.",6,False,0
5380,"""It's, Its a Dinosaur.""  Zen as Dr. Grant, and Raine as Dr. Sattler in a TK version of the welcome to Jurassic Park scene.",6,False,0
1025,Keith & Natani at the gym introduce Kat to 'couple crunches' to get 6-pack abs,6,False,0
2908,"Embarrassed Keith in a cute christmas dress, much to Natani's amusement.",6,False,0
18070,"Face stealer girl getting helped up after a bad fall by a male wolf and finding herself falling for him to her own embarrassment and confusion…, ",6,False,0
20836,Kat and Flora at a Halloween costume party with a steampunk theme.,6,False,0
9654,Zen and Kathrin turned into Nagas due to a magic accident.,6,False,0
11258,"Flora yoinks the ""ban hammer"" from stream and is ready to unleash it on Nora as she makes another move on Trace.",6,False,0
928,Natani's bandages are taken off only to reveal she has completely lost her breasts,6,False,0
3044,"""Doctor Who Kathrin"" - Kat as the thirteenth Doctor confronting a Dalek.",6,False,0
19335,Sequel to Freedom Party. Mike and Evals wake up together in bed the next morning. Neither remembers what happened or where their clothes went. ,6,False,0
13547,Laura as a ball girl at a tennis match.,6,False,0
11007,"Succubus Maren gives her victim Sythe the choice of what to play with him, Trick or Treat",6,False,0
3030,Nora and Trace are reading future issues of Magical Mishaps.,6,False,0
11630,Epic shot of mighty lady Nora fighting the black creature summoned by Trace in chapter 7.,6,False,0
14625,Northern basitin gives her Snow wolf the big news with Nat doing a spit take over hearing the conversation. Scene Before and after the big news.,6,False,0
19046,Flora’s cat instincts kick in this christmas and she sleeps in a mound of wrapping paper purring ,6,False,0
14756,Awkward Thanksgiving: Nat and Zen sitting awkwardly with Clovis and Brutus during a wolf Thanksgiving dinner,6,False,0
20000,"After kissing, Red shares Raine's curse, such that as she turns more human, he turns more into a female wolf keirdan.",6,False,0
9897,Redraw the last panel of page 223 (demon dragon),6,False,0
330,"""Bad pillow"" Raine is sleeping on Maren and Karen is sleeping on Raine's tail. According to page 968.",6,False,0
3046,Werewolf Natani plays with Keith like he's her toy.,6,False,0
6751,Angel Flora fighting an out of control Demon Tiger Trace to bring him back to his senses,6,False,0
358,"Steampunk crossover. The great Templar Trace, fighting with the evil mechanic Ephemural.",6,False,0
180,Alaric,6,False,0
9670,Nibbly in messing with the voting system,6,False,0
20867,Shenanigans of A human solider trying to romance a bastian despite not knowing there modesty rules.,6,False,0
11512,Reni (dragon or anthro) gets her turn at being painted in the buff in a similar pose to 'Lioness Saria' Poses',6,False,0
10848,Evil Trace as Darth Revan posing with a lightsaber.,6,False,0
20857,Maddie as a 'Were-Squirrel' after getting bitten by Mrs. Nibbly.,6,False,0
17615,Trace Keith and Flora in a polyamorous relationship in another timeline; Flora nervously reveals the big news to both her boys (page 738); the two are overjoyed to be fathers to her children!,6,False,0
20716,Renamon either posing for Eric or threatening to punch him over a portrait of her.,6,False,0
16286,"Flora dresses in a rather suggestive pretzel costume, and asks Trace if he likes pretzels.",6,False,0
706,Reni in an autumn forest during the Monarch butterfly migration,6,False,0
912,Euchre trying to teach young Flora to fish but she accidentally knocks him in the water. ,6,False,0
12673,Life after working for Eric. Evals lands a gig as an emotional support dog for a zoo's cheetah exhibit.,6,False,0
19958,Modern AU: Mike is cast in a Movie. Only to find out it's a female role on the day of the shoot.,6,False,0
6288,Red and Sythe stumble across Wolf Raine tearing into a raw steak,6,False,0
19954,Nora meets dog (halflife2) for the first time,6,False,0
933,Trace's in class at Templar academy.,6,False,0
255,Older Madelyn and Keith enjoying a romantic dinner together in front of a fireplace. On the mantle is an urn with Natani's mana crystal necklace draped around it.,6,False,0
9630,A Dragons/Dragonesses talk with Nat and Flora about how they met their significant other.,6,False,0
230,"Flora in the virgin killer sweater, saying: “…my butt’s cold…” ",6,False,0
2850,Youngtani cleaning/defragmenting/fixing Natani's mind in the early days of The Link™.,6,False,0
13658,"Magic 101 follow up: Professor Raine showing how magic is made into spells, and showing the first spells usually learned by Keidran or Templar.",6,False,0
11831,Sythe and Nibbly as Doomguy and his pet rabbit Daisy (alive),6,False,0
19919,Flora pounces Trace too hard and he loses his memory again.,6,False,0
5429,"Natani and Keith in a noir detective film as the classic main characters, a grizzled detective and a mysterious femme fatale. Who is which can go either way :)",6,False,0
879,Trace and Flora show Keith some love. The basitin way. By touching his ears.,6,False,0
9761,Kathrin summons Sealeen's Love Potion to save herself from Romulus.,6,False,0
18967,New Year's art. Nora and Reni as symbols of the New Year.,6,False,0
12331,AU Mike and Kat have children,6,False,0
874,Scythe trying to teach Mrs. Nibbly a doggy trick,6,False,0
11586,Natani has mischievously gift-wrapped himself nude on the bed as a sexy Christmas surprise for Keith to unwrap,6,False,0
5432,Flora and Kathrin Lezzing Out Remake,6,False,0
2775,"The masterful comic book artist, Eric Vaughan is at it again! Nickolai Alaric / Fem Keith",6,False,0
13631,Flora wakes up realising that she fell asleep cuddling with Kat and was even sleep-grooming(licking) her...hopefully noone noticed,6,False,0
20931,Rick and Morty: Rick needs to steal the flawless Mana Crystal from Clovis for one of his experiments.,6,False,0
18958,Red has a nightmare where he kills Raine after her first transformation in chapter 15. He confides with Sythe about the nightmare and his guilt for how much pain his anti-keidran views are causing her and the others.,6,False,0
20930,Eric convinces Iris and her friend to pose for a painting. (The tigresses from page 900),6,False,0
12794,"Trace is trying to order food at a drive thru, but Flora can’t decide what she wants and just keeps asking for more things (probably eating more thanks to the baby)",6,False,0
20945,Group A as a party from Darkest Dungeon,6,False,0
890,Trace and Flora share tender moment with a 'Spider-Man' kiss - with Flora hanging upside down from a tree.,6,False,0
15807,Keith comes home surprised but pleased to find that Natani and Laura have fallen asleep cuddling on the couch.,6,False,0
10394,Alaric survives AU,6,False,0
14549,"Keith and Alaric AU: On the balcony of the Master General’s quarters overlooking the city, Alaric is depressed after being in the closet for so long. Keith cheers him up with a hug from behind and a kiss on the cheek.",6,False,0
829,Young Keith proposes to Laura,6,False,0
18743,Windstraws shirt got a loose string and she can't resist the need to play with it causing it to unravel the more she paws at it and gets tangled up,6,False,0
2781,Thanksgiving with the two kinds group,6,False,0
2789,Frankenstein monster escapes her creator and meets Raine,6,False,0
19783,Diplomatic meeting between Sythe and the Lynx prince,6,False,0
13809,"Sequel to Male Swimsuit Challenge: Seeing Reni so flustered at being topless, Nora decides to 'help' by providing Reni with a top via magic. The trouble is, Nora made it out of Reni's trunks so now she's wearing a top, but with no bottoms. Reni's even more embarrassed now then before but Nora doesn't see what the big deal is. Kei is still confused.",6,False,0
11212,"Flora and Trace rushing out the door for date night giving a whole bunch of last minute (disconcerting) instructions to the babysitter, teenage Maeve",6,False,0
14543,"Sythe brings Maren home after their night at the club, and as he leaves, she pulls him into a kiss. ",6,False,0
11909,"Year of the Tiger: Lady Nora has a bit of fun celebrating the new year by turning the cast into Tiger Keidran. And because it's Nora, no doubt some will have attractive attributes enhanced or even swap a few genders around.",6,False,0
2767,"Trace, Flora, Keith playing together as kids",6,False,0
9561,Maren decides that she and Trace need to hash out their unresolved issues by a traditional but obscure method: dragon jousting. She drags Reni and Nora in as seconds/mounts.,6,False,0
6136,"To help Natani get over their worries about wearing 'girly' clothes, Keith poses in some sexy lingerie for them. ",6,False,0
7359,Sythe stuck in a zoo as an exhibit.,6,False,0
14808,Willow dancing in the moonlight,6,False,0
20982,"Wrinry finally wears some clothes, much to her annoyance.",6,False,0
859,"Starcraft 2 crossover. Trace as Jim Raynor, Flora as Sarah Kerrigan, and Keith as Artanis.",6,False,0
15754,Sythe and Wolf Maren sleeping together and holding each other in an embrace ,6,False,0
20816,Laura and Keith dancing in the rain,6,False,0
733,Lilith visits Zen as he recovers from his Keith-inflicted sword wound,6,False,0
4907,Festive Flora baby bump!,6,False,0
21005,The Life-binder Alexstrasza (WoW) gives blessing to pregnant Flora,6,False,0
19838,Flora's pregnancy cravings get out of hand after Trace shows her how to use the estate's summoning table.,6,False,0
21044,"""Keiser Odyssey"" Keith is dressed as Mario and the bucket helmet is possessed by Laura.",6,False,0
781,Team B playing beach volleyball.,6,False,0
20019,"Laura doing an ""actual customer""  commercial for Mutual of Mekkan re-life insurance.",6,False,0
12765,"Red gets turned into a female red fox, and Raine grabs his new tail, in revenge for when he grabbed hers.",6,False,0
14568,Cult leader Flora wearing the Red crown from Cult of the Lamb.,6,False,0
2824,"Kat in a Trooper uniform from Starship Troopers, standing at attention & saying ""I'm doing my part!""",6,False,0
750,Evil Trace force to relive the memories of Mistle Toe 2012,6,False,0
14595,Carved Pumpkinhead - Trace carved a pumpkin but he couldn't escape influence of black magic and carved out the Pumpkin monster,6,False,0
20813,Halloween at the Legacy Estate: Roselyn hands out candy to trick or treaters,6,False,0
19871,"Team A looking off a cliff, at a destroyed Citadel. (Half Life 2 Episode 2)",6,False,0
20814,A female flying fox keidran for Halloween. ,6,False,0
5343,Madelyn Reference sheet,6,False,0
20050,"Taking heed of Maddie's scolding, the people 'behind the screen' stop calling Jade 'mommy'... they now call Maddie 'mommy' instead.",6,False,0
11280,"Keith and Natani snuggled up together under a blanket, drinking hot chocolate and watching the year's first snowfall",6,False,0
14499,A hapless soul tries Nora's special brew,6,False,0
760,Firefox Mike as a Fire bender.,6,False,0
9786,A redraw of the last panel of page 223. (Badass demon dragon),6,False,0
2896,"Natani opens a gift containing some very small, frilly, lacy, clothing. Keith swears its a mistake! (It's not)",6,False,0
9710,Ghost Laura and Brutus cheering on Kat and Rom as they fight,6,False,0
15786,AU modern Brutus goes on a date with Gamer Laura. Brutus is clueless about video games but he's a sweetheart.,6,False,0
12774,Laura opens a can of Surströmming in the apartment.,6,False,0
13468,Mike confides to Evals how uncomfortable being transformed makes him. Evals proceeds to absolutely deck the person who just walked up to them demanding Mike boobs.,6,False,0
15795,"Hail to the king, baby! King Adelaide instead of Duke on the cover art of Duke Nukem 3D.",6,False,0
2786,Indiana Raine whipping a crossbow out a guards hand.,6,False,0
737,Tiger Trace character reference,6,False,0
16707,"Tail traitor Zen, maid edition.",6,False,0
735,Zen Body Pillow,6,False,0
14708,The Modern Trio take Reni (dragon) clothes shopping and help her try on some items.,6,False,0
9285,Remus wearing the cone of shame after his run in with nibs,6,False,0
12768,"Maddie taught Natani to say ""I love you"" in basitin to surprise Keith, or at least, that's what Natani thinks she taught him.",6,False,0
13562,"Kaine, Raithrin, Katraine? (Raine and Kat Fusion)",6,False,0
343,"Flora builds pillow fort/cave curled up in it, with demonic eyes staring at Trace",6,False,0
9900,Kat and Zen kiss in a shower,6,False,0
19773,Sythe as a squirrel,6,False,0
558,Duel of the Fates: Twokinds Edition!,6,False,0
697,"♂ to ♀ Lineup C (Eric, Alarik, Keiren and newcomer Carver)",6,False,0
6843,Originally plain cat keidran Flora,6,False,0
3803,Vixen Raine,6,False,0
3308,"Sequel to Binding Bargain. Clovis tries to use magical bandages, but Nora’s curse doesn't let him/her do it.",6,False,0
3785,Maeve buries Keith and Natani’s legs at the beach and fashions Merfolk tails over them.,6,False,0
678,"Flora finds the TARDIS, whilst walking in the woods with Trace. Flora is curious while Trace is cautious.",6,False,0
680,Zen riding into the sunset on a horse with scythe tied up and slung over the back.,6,False,0
15697,Nib Nab with Dragon Reni and Seraphina,6,False,0
19079,Raine/Rose AU: Raine celebrates her first Christmas with Rose. Rose hopes to make up for the lackluster Christmases from when Raine was hidden away. ,6,False,0
700,Keith proposing to Laura,6,False,0
11887,"Flora tries to make Keith feel better about wearing the banana suit... by wearing a potato suit herself! (""I'm a potato~!"")",6,False,0
11935,Natani finally catches that traitorous tail! Now what?,6,False,0
689,Raine in a wedding dress.,6,False,0
3331,Karen finally gets to fondle Basitin ears after transforming Kat with magic ankle wraps.,6,False,0
668,Dragon Laura,6,False,0
16299,"Seraphina before all her modifications, seeing a dragon for the first time",6,False,0
18289,Mike as the star in an old sci-fi film.,6,False,0
3873,"The bunnies, wanting to keep him around a little longer, dress Mike up as the central figure in their spring, treats giving celebration (Easter Bunny).",6,False,0
562,Zen riding into the sunset on a horse with Sythe tied up and slung over the back.,6,False,0
3346,Captain Raine makes Clovis walk the plank.,6,False,0
19481,Nora tries to adjust her size but accidentally grows 328 feet in height ,6,False,0
3927,"Raine and Zen's snapshot at the top of a rollercoaster. One is freaking out trying to hold on to the other, while the other chuckles and tries to  comfort them.",6,False,0
620,Keiren makes a surprise visit to Reni's lair and learns she projects embarrassing dreams in her sleep,6,False,0
622,Flora tries to help a very sunburned Trace by following her instincts and licking him.,6,False,0
10142,"Natani, Zen and Sythe as the wolves from the music video Magnum Bullets.",6,False,0
10361,Modern AU: Laura helping a spooked Kat beat a horror game late at night,6,False,0
13989,The flowerbeds never stood a chance when Evals books it to the front lawn hearing Mike turned on the lawn sprinkler,6,False,0
12942,"Nibbly got Magic Pen, bad days comes to all Sythe enemies.",6,False,0
14300,"Sythe dressed as Joker from Persona 5, with Nibs on his Shoulder like Morgana",6,False,0
2924,"More of Eric's Twokinds: Alaric's back, and has his eyes on gender bent Keith",6,False,0
2927,"Madelyn, Maeve, and Karen all having a girls night out.",6,False,0
535,Natani wearing a Keith onsie would be adorable,6,False,0
6020,Good Morning Tigress Trace,6,False,0
4872,Raine ( human ) and Maren posing in their swimsuits ( as seen in recent chapters ). With Maren showing off a seductive smile and Raine with a shy smile. ,6,False,0
641,Young Rose Captured/Discovered while looking for Euchre during Chapter 16,6,False,0
2997,Snowball Fight 2: Reni tries to save Kei from the snowball turned runaway snowboulder,6,False,0
14872,Keith Becomes a BlackSmith and Forges his own Sword,6,False,0
3776,WWII: Tigress Trace in a US Army Uniform being painted on the plane of the P-40,6,False,0
19212,Year of the Dragon: Spiritual successor to https://www.patreon.com/posts/year-of-tiger-61543523. Nora's done it again and celebrated the new year by turning the crew into dragons for funsies.,6,False,0
453,"Fem Mike dressed in some cute lingerie, with the implication that Nora has controlled his body in order to make him put the lingerie on.",6,False,0
435,Ms. Nibbly sleeping on Karens face like a kitten,6,False,0
14475,Raine as Sephiroth from Final Fantasy,6,False,0
438,"Natani as Triss Merigold from ""Witcher"" game series.",6,False,0
440,Kathrin makes the finishing touches to her hand made plush doll (of Natani),6,False,0
399,The girls as the cast from Shantae: Half-Genie Hero!,6,False,0
364,Prom Queen Mike & Prom King Evals,6,False,0
4847,Keith and Laura share a romantic dance together,6,False,0
4142,Adira as a burlesque dancer,6,False,0
404,"Pixie Panic aftermath 2: Mike & Evals, all dolled up.",6,False,0
10256,Kat and Zen kiss in a shower.,6,False,0
19320,Windstraws shirt got a loose string and she can't resist the need to play with it causing it to unravel the more she paws at it and gets tangled up,6,False,0
4090,Cathleen telling Cornelius she’s with child,6,False,0
503,Trace and Flora as Adam and Eve in the Garden of Eden,6,False,0
4067,"Flora's Dating Service: After Natani's blunt one doesn't go well for Kat, Flora takes it upon herself to one-up Natani and introduce Kat to Raine.",6,False,0
10917,Maeve going trick or treating dressed as a witch.,6,False,0
13007,Page 477: WOW! So noble! Redraw.,6,False,0
16059,Modern AU: FemMike and FemEvals having a nice day at the beauty parlor.,6,False,0
19040,"Willow is tasked with organising the indoor fireworks for the trio's new year's celebration.  Having misunderstood the term ""indoor fireworks"", she instead sets off regular fireworks indoors.",6,False,0
17723,Trace and Flora meet Doctor Who (14th / do over doctor) with Ivy as his +1,6,False,0
13973,Kat knitting a dragon-sized sweater for Reni,6,False,0
2984,Adelaide actually comes from an island of Amazon Basitins who are looking for their lost offspring.,6,False,0
2979,How Alabaster Stole Christmas,6,False,0
